NA	DEV-100200	12	14	positive	@Espngreeny U guys talk about Eli in the 4th qt Big Ben isn\u2019t to shabby either and steelers fans aren\u2019t complaining trust me
NA	DEV-100201	19	20	positive	@Espngreeny U guys talk about Eli in the 4th qt Big Ben isn\u2019t to shabby either and steelers fans aren\u2019t complaining trust me
NA	DEV-100202	8	8	neutral	Off to watch el  classico now.... May even rewatch the first 18mins of yesterday #MUFC\u002c NUFC too
NA	DEV-100203	19	20	positive	@jemcapeding lets just go protest tomorrow spread to our pirate brothers! We did it with SOPA lets tey it again :)
NA	DEV-100204	9	10	negative	got the 2nd season of Downton Abbey from the library...so ashamed about the girly side of me coming out\u002c had to schedule a new tattoo
NA	DEV-100205	5	11	positive	Forget the Ricky Gervais animation show...this is the animation *vid to watch!... http://t.co/sQnBgPpz *May have something to do with us.
NA	DEV-100206	12	17	positive	@Imaginers_of_1D May I have one with Liam please? My name is Bethan :) x Thank you!  X
NA	DEV-100207	0	0	positive	Best attitude for living:   \"My Pain may be the Reason for Somebody\u2019s Laugh\u002c But My Laugh Must Never Be the... http://t.co/kLcELM2d
NA	DEV-100208	19	19	negative	Best attitude for living:   \"My Pain may be the Reason for Somebody\u2019s Laugh\u002c But My Laugh Must Never Be the... http://t.co/kLcELM2d
NA	DEV-100209	2	2	positive	@zminnis4 I better see you at Jason\u2019s on Friday or Saturday
NA	DEV-100210	3	4	negative	Patriots address their biggest weakness by adding Talib.  Giving up a 4th in this instance makes perfect sense for the boys in New England.
NA	DEV-100211	16	18	positive	Patriots address their biggest weakness by adding Talib.  Giving up a 4th in this instance makes perfect sense for the boys in New England.
NA	DEV-100212	17	17	positive	camping out on the parade grounds thursday and friday night to make sure our tailgate spot is safe. GEAUX TIGERS
NA	DEV-100213	14	14	positive	Comedy Central kicks off in Singapore in the early hours of Friday. And who better to lead the charge than Mr Stewart http://t.co/VUF2WH7w
NA	DEV-100214	7	7	negative	Day 1 of #SunTran riding = 50%. FAIL. I don\u2019t know where 110X picks up in downtown Tucson\u002c but it sure ain\u2019t 6th & Congress! Calling a ride.
NA	DEV-100215	0	1	negative	Fuck it I haven\u2019t done nothing in like 2 months. Maybe I will see if my mom will watch Aaliyah tomorrow so I can do something
NA	DEV-100216	3	3	negative	Fuck it I haven\u2019t done nothing in like 2 months. Maybe I will see if my mom will watch Aaliyah tomorrow so I can do something
NA	DEV-100217	15	17	positive	oh and Red Tails for the 1st time.. yeah yeah kinda orta late af.. but it was good!
NA	DEV-100218	16	19	positive	Guys\u002c when Liam comes on tomorrow. Please spam him to follow @1Dsexydudes it would make her smile. She deserves it. Please. I\u2019m beggin you.
NA	DEV-100219	15	15	negative	Thursday night line uppppp Henny + coke & Chipotle\u002c Vampire Diaries\u002c Greys Anatomy\u002c Scandal!  fuckkkkk with me sonnn
NA	DEV-100220	13	15	negative	@Real_Liam_Payne Ive got a Maths exam tomorrow. Can you wish me a luck? No? Okay thanks. I wont pass this exam.4
NA	DEV-100221	17	18	negative	@Real_Liam_Payne Ive got a Maths exam tomorrow. Can you wish me a luck? No? Okay thanks. I wont pass this exam.4
NA	DEV-100222	17	18	positive	49ers helping the Vernon Davis cause for story on @E60. Profile on him airs tomorrow on ESPN. Good stuff. #E60
NA	DEV-100223	1	1	positive	So excited to go to Philly tomorrow wifff the best people everrr @rue_says @c_spenceful @LaurenElyse6 and Roseeee :))) #lovethem
NA	DEV-100224	9	9	positive	So excited to go to Philly tomorrow wifff the best people everrr @rue_says @c_spenceful @LaurenElyse6 and Roseeee :))) #lovethem
NA	DEV-100225	3	3	positive	Foxtel is the best money I have ever spent. Productivity goes down on Tuesday\u2019s... Newsroom\u002c Mob Wives\u002c general omg-ness. Love it.
NA	DEV-100226	19	19	positive	Foxtel is the best money I have ever spent. Productivity goes down on Tuesday\u2019s... Newsroom\u002c Mob Wives\u002c general omg-ness. Love it.
NA	DEV-100227	2	4	negative	If you don\u2019t pipe down I\u2019m gonna injure Tim Howard so you have to watch Jan Mucha all year !! #InsultSomeoneLikeTysonFury
NA	DEV-100228	14	14	negative	@Ray_Esa @Don_Tony Heat didn\u2019t start the season like that in their 1st year. LA lost to MAVS with no Dirk! Pathetic!
NA	DEV-100229	20	20	negative	@Ray_Esa @Don_Tony Heat didn\u2019t start the season like that in their 1st year. LA lost to MAVS with no Dirk! Pathetic!
NA	DEV-100230	9	11	positive	Parlay hit\u002c fantasy teams won\u002c Giants sweep\u002c Niners smash. Best week ever\u002c and it\u2019s only Monday.
NA	DEV-100231	18	20	negative	i have no school tomorrow and thursday but now i have to go on martin luther king day ugh this sucks
NA	DEV-100232	16	16	negative	Stats are stats\u002c & records can be broke.. but crunch time 4th quarter\u002c Jordan had niggaz SCARED to D up... Bron\u002cKD & Kobe can\u2019t say the same
NA	DEV-100233	9	12	positive	ZUMBA FITNESS CLASSES IN ERDINGTON - EVERY WEDNESDAY - ZUMBA IS FOR EVERYONE! Loaded with red-hot dance steps\u002c Lati.. http://t.co/oyRjeEDN
NA	DEV-100234	10	14	positive	Barclays Profit Driven by Investment Banking: LONDON--Barclays PLC (BCS) Wednesday continued to reap the rewards... http://t.co/jBz4Ha55
NA	DEV-100235	21	23	positive	PUMPED! MT @NestaMAZING: Tina Fey & Amy Poehler will host the 70th Golden Globe Awards in Jan &\u002c for once\u002c I may care about an awards show!
NA	DEV-100236	10	10	negative	@SkySportsMNF joke that southampton v everton is now a monday. Not even throught about r travelling fans.
NA	DEV-100237	13	13	negative	TV fundraiser 4 Sandy Friday night. During Katrina telethon Kanye said Bush was killing black people...doubt we\u2019ll hear opposite about Obama
NA	DEV-100238	15	15	negative	TV fundraiser 4 Sandy Friday night. During Katrina telethon Kanye said Bush was killing black people...doubt we\u2019ll hear opposite about Obama
NA	DEV-100239	15	15	positive	See you all in the church tomorrow\u2019s MIRACLE SERVICE at 7pm\u002c and God will be bless you in Jesus name.  John 3:16... http://t.co/jPlvGD4p
NA	DEV-100240	1	1	positive	I ain\u2019t asking for much\u002c just listen to atleast the 1st 3 songs & give me some feedback>>>DreamTeam (Full Mixtape) http://t.co/OzvJr3jY
NA	DEV-100241	12	14	negative	my iTunes is playing sun is shining by bob marley\u002c my ears can\u2019t trick me\u002c it\u2019s BLOODY freezing. hat\u002c scarf AND gloves today kids!
NA	DEV-100242	0	2	positive	Can not wait for the 3 season of Mob Wives. #TrueBitches #January @DritaDavanzo @Carlafacciolo
NA	DEV-100243	11	12	positive	@real_liam_payne Liam please follow me for my birthday on the 3rd! Love ya! c:
NA	DEV-100244	7	8	negative	Going to sunderland vs villa on saturday.. Dont hold the highest hopes for a good match
NA	DEV-100245	10	11	negative	Going to sunderland vs villa on saturday.. Dont hold the highest hopes for a good match
NA	DEV-100246	14	14	negative	Going to sunderland vs villa on saturday.. Dont hold the highest hopes for a good match
NA	DEV-100247	3	3	negative	Matt Flynn May Never Play Quarterback for the Seattle Seahawks - Bleacher Report: Bleacher Report... http://t.co/8HuFaY8L #seahawks #nfl
NA	DEV-100248	0	1	positive	Be proud of what you do! Monday Morning Motivation: Martin Luther King Jr. http://t.co/CHy9jz07 #Inspiration
NA	DEV-100249	14	14	positive	Be proud of what you do! Monday Morning Motivation: Martin Luther King Jr. http://t.co/CHy9jz07 #Inspiration
NA	DEV-100250	2	5	positive	Emile Heskey scores a bicycle kick (2nd goal) for Newcastle Jets v Melbourne Victory!!! http://t.co/O0PP1KaL --- What the ? How the ? Why...
NA	DEV-100251	2	2	negative	@Amanda_Holden how sad are you that Downton Abbey ends Sunday? :(x
NA	DEV-100252	11	12	positive	\"John 3:16\u002cthe Fab Four\u002cthe 50 Yard Line\u002cthe 13th floor\u002c9/11\u002cthe Dirty Dozen\u002cwe\u2019re all waiting for the 2nd coming...Numbers\"-JMC #GreatSong
NA	DEV-100253	17	17	positive	\"John 3:16\u002cthe Fab Four\u002cthe 50 Yard Line\u002cthe 13th floor\u002c9/11\u002cthe Dirty Dozen\u002cwe\u2019re all waiting for the 2nd coming...Numbers\"-JMC #GreatSong
NA	DEV-100254	0	4	positive	Can\u2019t wait to kick it with these outstanding musicians as well as perform for my New England fans on Saturday... http://t.co/vn7WYrzx
NA	DEV-100255	4	4	positive	@justinbieber i miss Kidrauhl\u002c proud of Justin Bieber. I love you today\u002c tomorrow and always.
NA	DEV-100256	8	10	positive	@justinbieber i miss Kidrauhl\u002c proud of Justin Bieber. I love you today\u002c tomorrow and always.
NA	DEV-100257	4	7	negative	Willis McGahee had a pretty gruesome knee injury in the Fiesta Bowl... Bills still drafted him late in 1st round.
NA	DEV-100258	13	13	negative	Willis McGahee had a pretty gruesome knee injury in the Fiesta Bowl... Bills still drafted him late in 1st round.
NA	DEV-100259	19	24	positive	@Ratchet_Fuji  #FightForMatt I think that I want to make it spread so that you may not be inconvenienced. I wish  Matt becomes fine.
NA	DEV-100260	13	14	negative	@RobertBnjmnSays hi there! Tom in Radnor and sat Mutt Strut\u002c the pump chip. Not sure on the bacon.  I just threw out bc of the storm.
NA	DEV-100261	0	0	positive	Excited for Super Sunday coming up? Milan Derby\u002c El Clasico\u002c Newcastle-Man Utd\u002c Marseille PSG? Should be epic. Keep it locked here 4 updates
NA	DEV-100262	16	16	positive	Excited for Super Sunday coming up? Milan Derby\u002c El Clasico\u002c Newcastle-Man Utd\u002c Marseille PSG? Should be epic. Keep it locked here 4 updates
NA	DEV-100263	1	2	negative	I don\u2019t think Dwight Howard is gonna last in LA. He\u2019s already frustrated and it\u2019s 2nd game... Uh oh
NA	DEV-100264	12	12	negative	I don\u2019t think Dwight Howard is gonna last in LA. He\u2019s already frustrated and it\u2019s 2nd game... Uh oh
NA	DEV-100265	7	9	negative	The Philippines has just passed a law worse than SOPA. http://t.co/GQdlCRvb
NA	DEV-100266	9	12	positive	@tokyo_sexwhale @jayirichardson LeBlanc was nominated for an Emmy and won a Golden Globe\u002c so that may have something to do with it.
NA	DEV-100267	4	6	positive	Well\u002c tomorrow is the derby of derbies. Its the Old Firm and El Classico rolled into one. It\u2019s Tilbury v Grays! COYD!
NA	DEV-100268	10	11	positive	it\u2019s officially November 2 here in the Philippines.. so.. umm.. HAPPY BIRTHDAY Kendall! i love you! @HeffronDrive @bigtimerush
NA	DEV-100269	13	15	positive	it\u2019s officially November 2 here in the Philippines.. so.. umm.. HAPPY BIRTHDAY Kendall! i love you! @HeffronDrive @bigtimerush
NA	DEV-100270	4	6	positive	Well\u002c the sun is finally coming up\u002c so it\u2019s time to slap some bacon on a biscuit and get to work.  #burningdaylight  Laters\u002c Patriots!
NA	DEV-100271	0	0	positive	Highlight of that game was the bottom of the 10th. Some guy chillin with a John 3:16 sign behind home. Sup bro.
NA	DEV-100272	12	12	positive	Highlight of that game was the bottom of the 10th. Some guy chillin with a John 3:16 sign behind home. Sup bro.
NA	DEV-100273	2	3	negative	@MariahRoseFaith it won\u2019t work for me because iPod but whatever I\u2019m honestly way too tired to care I\u2019ll find it on tumblr tomorrow
NA	DEV-100274	13	16	negative	@MariahRoseFaith it won\u2019t work for me because iPod but whatever I\u2019m honestly way too tired to care I\u2019ll find it on tumblr tomorrow
NA	DEV-100275	18	18	negative	So KG gets a fouls called for not touching Chalmers ..... incredible that boi better be the 1st victim of many more fines to come #stopit
NA	DEV-100276	0	0	negative	Seriously the boys worked so hard on de album &there\u2019s a leak again? I\u2019m gonna wait since the album preview on itunes on monday.worth d wait
NA	DEV-100277	4	5	negative	Seriously the boys worked so hard on de album &there\u2019s a leak again? I\u2019m gonna wait since the album preview on itunes on monday.worth d wait
NA	DEV-100278	10	12	negative	Seriously the boys worked so hard on de album &there\u2019s a leak again? I\u2019m gonna wait since the album preview on itunes on monday.worth d wait
NA	DEV-100279	23	23	positive	Seriously the boys worked so hard on de album &there\u2019s a leak again? I\u2019m gonna wait since the album preview on itunes on monday.worth d wait
NA	DEV-100280	0	1	positive	Cannot wait to smash dinner tonight and eat my feelings...and then box all of it off tomorrow Muhammad Ali style.
NA	DEV-100281	6	7	positive	I\u2019m having White Collar withdrawal. I can\u2019t wait till it comes back in January.
NA	DEV-100282	11	13	positive	@BWade133 @deshotel22 I\u2019m guessing the night of the 16th is gonna work the best. Invited you and Nick on FB.
NA	DEV-100283	6	13	positive	At tomorrow\u2019s Heritage Convocation we will celebrate the last 125 years of SC history. Come to Culbertson at 10 am! http://t.co/Fp4hGcMF
NA	DEV-100284	20	22	positive	\"@TheEllenShow: I didn\u2019t want New York to miss my Madonna show. Get ready for Monday! It\u2019s gonna be on WNBC!\" Aw how nice
NA	DEV-100285	18	22	positive	I\u2019m going to KFC tomorrow so ANDY (the guy/boy idk what age he was) better be there because he\u2019s like my runaway love
NA	DEV-100286	15	15	positive	\"@joshuaarodgers: We say we have problems but putting life in to perspective we have such fortunate lives\" you may be Martin Luther King.
NA	DEV-100287	3	4	positive	@krisolsen have a big show on in Melb tonight then back in Singapore on Sunday for a month!!
NA	DEV-100288	13	13	positive	@Nikki2987 Saturday morning movies at the theatre! Tom & Jerry\u002c The Jungle Book! Loved that I always got to bring a friend! #PositiveThurs
NA	DEV-100289	16	21	negative	@CoL_70 Yep\u002c Mavs started 0-4 before racking up 67 wins in 06-07. Of course they also flamed out in the 1st round against Golden State.
NA	DEV-100290	1	1	negative	SO noone told me about Slingbox? I could\u2019ve been watched Sons Of Anarchy AND the Niners game on Monday!
NA	DEV-100291	19	22	positive	@justinbieber the 1st day I ever watched a Kidrauhl videoThe one of u singing in the mirror #Believe I thought u were adorable&u still r (;
NA	DEV-100292	2	3	negative	@MegaCeltsfan true!..dude hasn\u2019t gotten it in his 4th season and still plays the same\u002c can\u2019t be like Alex Smith who just got it together lol
NA	DEV-100293	20	22	positive	@MegaCeltsfan true!..dude hasn\u2019t gotten it in his 4th season and still plays the same\u002c can\u2019t be like Alex Smith who just got it together lol
NA	DEV-100294	1	2	positive	I wanna see @lalahhathaway Friday with al green so bad. Missing my Pinkroom family!! #
NA	DEV-100295	10	13	negative	I wanna see @lalahhathaway Friday with al green so bad. Missing my Pinkroom family!! #
NA	DEV-100296	4	4	positive	Boston Rob may have won Survivor AND The Bachelor\u002c but definitely not the FINCHELOR. #RHAP #FAN
NA	DEV-100297	10	11	negative	Boston Rob may have won Survivor AND The Bachelor\u002c but definitely not the FINCHELOR. #RHAP #FAN
NA	DEV-100298	12	12	negative	It\u2019s Tuesday. 8pm. I turn to ABC Family and it makes me sad to see there\u2019s no Pretty Little Liars #countingdown #jan8 #PLLfanproblems
NA	DEV-100299	0	2	positive	Have the privilege to ride DOD sponsored float in January 1 Rose Parade in Pasadena\u002c California!
NA	DEV-100300	1	1	positive	I liked a @YouTube video http://t.co/1hzJc8Yo Chris Jericho\u2019s 1st appearance after the Royal Rumble 2002 PPV (1/2)
NA	DEV-100301	14	14	negative	Spotify is all \"Matt and Kim station eh? May we suggest David Guetta?\"  No\u002c you may not.
NA	DEV-100302	16	17	negative	Spotify is all \"Matt and Kim station eh? May we suggest David Guetta?\"  No\u002c you may not.
NA	DEV-100303	1	1	negative	I cant hire the Honey Badger to mow my lawn now...but sounds like he may be better suited to be a weed eater.
NA	DEV-100304	14	17	neutral	I cant hire the Honey Badger to mow my lawn now...but sounds like he may be better suited to be a weed eater.
NA	DEV-100305	16	16	neutral	went to Morrisons and they had Downton Abbey playing in the tv section\u002c would it be weird if I just sat down and watched it?
NA	DEV-100306	18	19	positive	@RockfordMules I want you to cover \"Let\u2019s Stay Together\" by Al Green on Saturday\u002c just because city pages warranted it.
NA	DEV-100307	6	9	positive	#JustinDoAFollowSpree c\u2019mon\u002c u want to Kidrauhl follow u\u2019r amazing account? So let\u2019s trend!^^
NA	DEV-100308	1	1	positive	Absolutely amazing day! November 11 is the HUGE revealing party for NLC. I absolutely can not wait ~ Pastor C
NA	DEV-100309	13	16	positive	Absolutely amazing day! November 11 is the HUGE revealing party for NLC. I absolutely can not wait ~ Pastor C
NA	DEV-100310	13	13	positive	\"@bomani_jones: monday\u2019s \"bomani & jones\" is on jordan jefferson...and yeah\u002c it\u2019ll be a doozy\u002c too.\" They give us weed smokers a bad name
NA	DEV-100311	15	22	negative	\"@bomani_jones: monday\u2019s \"bomani & jones\" is on jordan jefferson...and yeah\u002c it\u2019ll be a doozy\u002c too.\" They give us weed smokers a bad name
NA	DEV-100312	1	1	positive	It\u2019s good some ABC and CBS outlets are reporting Benghazi - but part of reason is probably so they can claim \"but we reported it!\" @ 11th hr
NA	DEV-100313	16	19	negative	Honey Badger and Jordan Jefferson both got arrested for pot possession for the 3rd time. He\u2019s out for good #fuckkkk #herbaddiction
NA	DEV-100314	13	13	positive	3rd in 2 games!!! Emile Heskey bags the opener for Newcastle Jets. He Scores when he wants ! :P  x) http://t.co/FJo5ZN6G
NA	DEV-100315	14	16	neutral	Gary Ablett with 110 #dreamteam points at half time... looks like he may have a big game..
NA	DEV-100316	3	5	negative	This is the worst year possible to be obsessed with someone and want to be at every single one of their concerts\u002c I have GCSE\u2019s and SAT\u2019s!:(
NA	DEV-100317	11	12	negative	@shalisemyoung oh didn\u2019t I see where Tom Brady is the 9th most overrated NFL player. Yes this explains it.  #nflplayersarehaterstoo
NA	DEV-100318	20	20	negative	@shalisemyoung oh didn\u2019t I see where Tom Brady is the 9th most overrated NFL player. Yes this explains it.  #nflplayersarehaterstoo
NA	DEV-100319	4	13	negative	\"If I knew that tomorrow the world ends\u002c I still today\u002c plant a tree.\"  Martin Luther King
NA	DEV-100320	1	1	positive	I love competing in the Miss America\u2019s Outstanding Teen program.. Can\u2019t wait until tomorrow! #pageantday
NA	DEV-100321	10	13	positive	I love competing in the Miss America\u2019s Outstanding Teen program.. Can\u2019t wait until tomorrow! #pageantday
NA	DEV-100322	10	10	positive	@OpBBQRelief is heading to Tom\u2019s River NJ and Manhatten\u002c please consider donating to the cause. They feed 1st responders and communities.
NA	DEV-100323	15	15	positive	ABC has Jake Tapper\u002c and the Country Music Awards\u002c they may still have a little credibility come Wednesday. #tcot
NA	DEV-100324	21	21	negative	Tension bw Randianism and fundamental Christianity\u002c seen in the Primary battle bw Romney and Santorum\u002c make me think the right may implode..
NA	DEV-100325	12	15	negative	\"@JazzzyyJ: this is the first Thursday in a long time where i didn\u2019t get to see @lokaay :( #HowSad\" Skype counts (:
NA	DEV-100326	13	15	negative	got Being Human series 4 today. May just watch that tomorrow if this shitey weather continues :)
NA	DEV-100327	0	4	positive	Betting on the Honey Badger: Will Tyrann Mathieu Make it to the NFL?: This Aug. 2\u002c 2012 file photo shows LSU cor... http://t.co/DG6LMPOa
NA	DEV-100328	22	22	negative	I havent went to Philly in a while :( my mom going tomorrow but she coming back the day after. & that\u2019s bullshit.
NA	DEV-100329	0	1	positive	yay omg we are off school on April 1st we break up for the hols so if Janet stays over in Liverpool i could try and meet her the next day or
NA	DEV-100330	26	27	neutral	yay omg we are off school on April 1st we break up for the hols so if Janet stays over in Liverpool i could try and meet her the next day or
NA	DEV-100331	1	1	positive	@1stAvengerACM love Al Green. Saw him in concert in July...he\u2019s still got it
NA	DEV-100332	10	12	positive	@1stAvengerACM love Al Green. Saw him in concert in July...he\u2019s still got it
NA	DEV-100333	18	18	positive	December 4th 2011 Curitiba\u002c Brazil - The first and last time I saw Suicide Silence with Mitch. I\u2019m glad I ha http://t.co/xjx0DtNI
NA	DEV-100334	9	9	negative	In May OKC is still gonna b the primary threat to lose to the Lakers
NA	DEV-100335	11	11	negative	In May OKC is still gonna b the primary threat to lose to the Lakers
NA	DEV-100336	10	12	negative	@Btch_PayME @i_fly1stclass he said if Chris bosh had to burp that shit wouldn\u2019t come out til tomorrow long neck mothafucka lmfaoooo go head!
NA	DEV-100337	5	5	positive	Napoleon Dynamite in the morning good way to start of my Sunday lol
NA	DEV-100338	6	6	negative	@ToddAkin What makes me almost as angry as #legitimaterape is that I may vote for @clairecmc\u002c even though she supported PIPA. Lesser evil...
NA	DEV-100339	19	22	negative	@ToddAkin What makes me almost as angry as #legitimaterape is that I may vote for @clairecmc\u002c even though she supported PIPA. Lesser evil...
NA	DEV-100340	4	4	negative	The Tiger may have lost\u002c but the John 3:16 guy won; until he was shut down by security. #SFGiants
NA	DEV-100341	10	10	positive	The Tiger may have lost\u002c but the John 3:16 guy won; until he was shut down by security. #SFGiants
NA	DEV-100342	13	13	positive	TOUCHDOWN #3!! 21-0 at the beginning of the 2nd quarter is kinda ridiculous. Haha. Oh well\u002c ROLL TIDE!!
NA	DEV-100343	15	17	positive	TOUCHDOWN #3!! 21-0 at the beginning of the 2nd quarter is kinda ridiculous. Haha. Oh well\u002c ROLL TIDE!!
NA	DEV-100344	9	10	positive	@justinbieber please Justin follow me ? Hope everyday ! Je t\u2019aime ! Can wait to see u in Paris for the 1st time ! Je t\u2019aime <3
NA	DEV-100345	12	13	positive	@justinbieber please Justin follow me ? Hope everyday ! Je t\u2019aime ! Can wait to see u in Paris for the 1st time ! Je t\u2019aime <3
NA	DEV-100346	24	25	positive	@justinbieber please Justin follow me ? Hope everyday ! Je t\u2019aime ! Can wait to see u in Paris for the 1st time ! Je t\u2019aime <3
NA	DEV-100347	1	6	positive	I\u2019m right where I wanted to be on this Thursday night: grey goose has me feeling good\u002c baby making dinner and Al Green in the background.
NA	DEV-100348	16	16	positive	I\u2019m right where I wanted to be on this Thursday night: grey goose has me feeling good\u002c baby making dinner and Al Green in the background.
NA	DEV-100349	0	0	negative	Fuuuuck... Up by 11 / gotta sweat Vernon Davis in the Monday night game. I\u2019ll vomit from @casey22rolltide talking up his shit team if I lose
NA	DEV-100350	14	15	negative	Fuuuuck... Up by 11 / gotta sweat Vernon Davis in the Monday night game. I\u2019ll vomit from @casey22rolltide talking up his shit team if I lose
NA	DEV-100351	4	7	neutral	@hoopcoachkp Yes and by big points. Similar to the cotton bowl last Saturday.
NA	DEV-100352	11	12	positive	Lana Del Rey is playing in May ahhhh have to go\u002c bless you @soph_mchale for revealing this information x
NA	DEV-100353	13	16	positive	Everytime the steelers are playing on sunday night football the first thing i get fired up for is ike taylor introducing himself
NA	DEV-100354	19	21	positive	Everytime the steelers are playing on sunday night football the first thing i get fired up for is ike taylor introducing himself
NA	DEV-100355	17	17	negative	I could have been asleep by eleven. Except I found m iPod.... I\u2019m going to be so tired tomorrow.
NA	DEV-100356	6	8	negative	TV Ratings: CBS and FOX split a low-rated Wednesday: On a night impacted by both Halloween and the after-effects... http://t.co/OTzZ5FFL
NA	DEV-100357	12	12	negative	TV Ratings: CBS and FOX split a low-rated Wednesday: On a night impacted by both Halloween and the after-effects... http://t.co/OTzZ5FFL
NA	DEV-100358	1	1	negative	Bears suffer a 2-1 loss at SDSU tonight http://t.co/gVjbkrAk next up - No. 4/5 UCLA on Sunday in Los Angeles #GoBears
NA	DEV-100359	21	22	positive	@BenjaminA70 I\u2019ll probably watch a few episodes of the Ricky Gervais show tomorrow and in my free periods\u002c on mah laptop. Yay! :D
NA	DEV-100360	1	2	positive	The good news: Parks opening Sat. a.m.\u002c the bad news: the destruction http://t.co/qTVXjOa4
NA	DEV-100361	8	9	negative	The good news: Parks opening Sat. a.m.\u002c the bad news: the destruction http://t.co/qTVXjOa4
NA	DEV-100362	11	12	positive	@TCUSchloss Coach\u002c you may want to explore Zumba for your players. Great workout to work on movement and fluidity of movement.
NA	DEV-100363	6	7	positive	hmmm how about this book for my birthday.. and El Clasico in La Liga will happen on March 3! sweeeeet! http://t.co/3qSFAiIU
NA	DEV-100364	19	19	positive	hmmm how about this book for my birthday.. and El Clasico in La Liga will happen on March 3! sweeeeet! http://t.co/3qSFAiIU
NA	DEV-100365	16	19	negative	Special Notice for lefties who try to watch the best show on TV\u002c Justified.  http://t.co/6FC1Xj0Y (2nd try melts tv) http://t.co/aO4luftP
NA	DEV-100366	6	7	negative	El Classico on a Sunday Night isn\u2019t perfect for the Monday Morning !!
NA	DEV-100367	1	1	positive	Why can\u2019t Sean\u2019s season of The Bachelor just start Monday? #roses #TheBachelor #EXCITED #bestshow
NA	DEV-100368	12	13	positive	Why can\u2019t Sean\u2019s season of The Bachelor just start Monday? #roses #TheBachelor #EXCITED #bestshow
NA	DEV-100369	2	5	negative	@AlistairWhite tomorrow? I don\u2019t think so babe\u002c sorry... only confirmed sunday with Pats...
NA	DEV-100370	7	7	negative	@AlistairWhite tomorrow? I don\u2019t think so babe\u002c sorry... only confirmed sunday with Pats...
NA	DEV-100371	11	19	positive	@ErinAndrews @BrianWilson38   I know u miss SEC football Erin. Nothing like it! Can\u2019t wait for BIG monday\u2019s coming soon. @DickieV. Cant wait
NA	DEV-100372	2	2	negative	This is only the 4th time wearing my Concords
NA	DEV-100373	4	4	positive	Bold prediction: Cowboys will beat the Falcons Sunday night! #CowboysNation
NA	DEV-100374	0	3	negative	Who the hell moshes at Matt and Kim?? Next time watch out for my face\u002c mofos! My cheekbones better not be purple tomorrow. @alexanderCXV
NA	DEV-100375	10	11	negative	Who the hell moshes at Matt and Kim?? Next time watch out for my face\u002c mofos! My cheekbones better not be purple tomorrow. @alexanderCXV
NA	DEV-100376	18	21	negative	Who the hell moshes at Matt and Kim?? Next time watch out for my face\u002c mofos! My cheekbones better not be purple tomorrow. @alexanderCXV
NA	DEV-100377	6	11	positive	@HiIAmEbalyn Kuttay\u002cyou have an exam tomorrow yes?All the best :D do well and don\u2019t think about Zayn and all :P focus and shit :P bye <3
NA	DEV-100378	20	22	positive	@HiIAmEbalyn Kuttay\u002cyou have an exam tomorrow yes?All the best :D do well and don\u2019t think about Zayn and all :P focus and shit :P bye <3
NA	DEV-100379	7	8	negative	Benefit show tomorrow night for Tyler. I don\u2019t get how it\u2019s already been almost 7 months.
NA	DEV-100380	15	16	negative	How in hell did Philly give #MichaelVick a 100 million dollar contract? They would be better off with Matt Flynn for a 1/4th price. #Idiots
NA	DEV-100381	0	3	negative	This nigga Dwight Howard has end of the game stats in the 3rd quarter
NA	DEV-100382	9	9	negative	To whom this may concern:  Please get your shit together before you talk about somebody else   Love\u002c Paris
NA	DEV-100383	9	9	positive	Did the Patriots just actually blitz on 3rd down.. amazing what some pressure does
NA	DEV-100384	11	13	positive	Did the Patriots just actually blitz on 3rd down.. amazing what some pressure does
NA	DEV-100385	5	10	positive	(And trust\u002c I could talk forever about Madonna\u2019s choice of singles. Would *anything* from MDNA had been a better 1st single than \"GMAYL?\")
NA	DEV-100386	18	18	positive	(And trust\u002c I could talk forever about Madonna\u2019s choice of singles. Would *anything* from MDNA had been a better 1st single than \"GMAYL?\")
NA	DEV-100387	4	4	positive	@_robnotbob haha it\u2019ll be alright. We got Swansea on Saturday tho away hahaha just like we talked
NA	DEV-100388	2	3	negative	@joelmchale February?! The fuck. NBX shitting the bed w/ Community\u002c Parks and Recreation\u002c Up All Night and 30 Rock
NA	DEV-100389	5	7	negative	@joelmchale February?! The fuck. NBX shitting the bed w/ Community\u002c Parks and Recreation\u002c Up All Night and 30 Rock
NA	DEV-100390	9	10	negative	Steve Jobs and Dr. King on the same level?!?! Nah... C\u2019mon Kanye..
NA	DEV-100391	9	11	negative	Drake didn\u2019t drop any new shit in October. @JaimeeHendrix cried this morning when he realized
NA	DEV-100392	2	2	negative	If Alabama loses to LSU on Saturday\u002c the BCS Championship Game could be played without an SEC team http://t.co/lORN0lRd via @FoxSports
NA	DEV-100393	14	14	negative	If Alabama loses to LSU on Saturday\u002c the BCS Championship Game could be played without an SEC team http://t.co/lORN0lRd via @FoxSports
NA	DEV-100394	23	23	positive	Leah from teen mom 2 is pregnant with her 3rd child and is getting married for the 2nd time to a new guy.. Congrats you\u2019re 19.
NA	DEV-100395	15	16	negative	Tom Horne was a lying bastard when he said he marched with MLK\u002c he\u2019s a lying bastard as Arizona AG. That\u2019s why I love him. XO Jan Brewer
